sample_id,status,max_ram_kb,exec_time_ms,avg_cpu_percent,failed_to_parse,exit_status,nodes,edges,mccabe,density,max_out_degree,max_in_degree,avg_out_degree,avg_in_degree,branching_nodes,merge_nodes,entry_points,exit_points,islands,cycles,detected_entry,reachable_nodes,total_nodes,coverage_percent,max_depth,orphan_nodes
Contract_0x20306be1fbb05064956514aa687f6ab1bee54e7d.evm_runtime,ok,98640,1520,98.68,false,,117,167,52,0.0123,11,28,1.43,1.43,40,14,1,1,0,true,0,117,117,100.00,14,0
Contract_0x203ff0b107fc842ed0fe6680c33e5f0930523af8.evm_runtime,ok,103576,1880,99.47,false,,236,341,107,0.0061,5,66,1.44,1.44,102,19,1,1,0,true,0,236,236,100.00,25,0
Contract_0x20742a321f79dd6f57c1c6d5ed3faf3f7db76ea8.evm_runtime,ok,80428,1170,100.00,false,,17,22,7,0.0809,2,6,1.29,1.29,6,2,1,1,0,false,0,17,17,100.00,7,0
Contract_0x208bbb6bcea22ef2011789331405347394ebaa51.evm_runtime,ok,107896,1660,98.80,false,,185,257,74,0.0076,4,55,1.39,1.39,70,15,1,1,0,true,0,185,185,100.00,25,0
Contract_0x2149984f403befaa4815d31630f4021c95511c8a.evm_runtime,ok,105652,2220,99.55,false,,441,644,205,0.0033,10,104,1.46,1.46,167,59,1,1,0,true,0,439,441,99.55,31,0
Contract_0x2163e182b27009517666e9d9584bc660b2e67672.evm_runtime,ok,101512,1650,98.79,false,,92,123,33,0.0147,5,15,1.34,1.34,26,13,1,1,0,true,0,92,92,100.00,37,0
Contract_0x216f7bd01cb7d015566527d64bfa04933d7c696e.evm_runtime,ok,106956,2250,97.33,false,,597,895,300,0.0025,18,202,1.50,1.50,237,34,1,1,0,true,0,597,597,100.00,32,0
Contract_0x219e0e991d82a58402eb522bf6eaf82807182d8f.evm_runtime,ok,106960,2010,99.00,false,,450,646,198,0.0032,7,156,1.44,1.44,180,19,1,1,0,true,0,450,450,100.00,27,0
Contract_0x220f3164be02f0a89dfddf48f5cbf30c60dbd512.evm_runtime,ok,100832,1600,98.75,false,,81,109,30,0.0168,2,19,1.35,1.35,29,12,1,1,0,true,0,81,81,100.00,15,0
Contract_0x2253e7dbdb23d36fa2f4b86c8dc13b9ca29510ba.evm_runtime,ok,113596,2270,99.56,false,,468,703,237,0.0032,23,118,1.50,1.50,197,69,1,1,0,true,0,468,468,100.00,35,0
Contract_0x22895ba3ee81ab5f12753bd13b52858f8857d518.evm_runtime,ok,101412,1540,99.35,false,,97,136,41,0.0146,2,26,1.40,1.40,40,8,1,1,0,true,0,97,97,100.00,13,0
Contract_0x22a39c2dd54b71ac884657bb3e37308abe2d02e1.evm_runtime,ok,104812,1790,98.32,false,,357,503,148,0.0040,6,112,1.41,1.41,136,22,1,1,0,true,0,357,357,100.00,36,0
Contract_0x22b3dc63a74620b1caa8be9d3b50a7de461a8346.evm_runtime,ok,211384,11640,99.57,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x22d6d712482f5a10eeaad70fe09deacd3599d7a7.evm_runtime,ok,162240,4920,98.98,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x22da3602ce4ae7239c37165f52a666d49b94d22b.evm_runtime,ok,98028,1430,98.60,false,,59,80,23,0.0234,2,21,1.36,1.36,22,2,1,1,0,false,0,59,59,100.00,12,0
Contract_0x23433f70daf6047ded2479ad7cafc2b843fffd38.evm_runtime,ok,83628,1230,99.19,false,,19,24,7,0.0702,2,6,1.26,1.26,6,2,1,1,0,false,0,19,19,100.00,12,0
Contract_0x234a049ae3f76ba5c12fb5318062ccfe20c9d388.evm_runtime,ok,101756,1630,98.77,false,,129,180,53,0.0109,3,25,1.40,1.40,51,18,1,1,0,true,0,129,129,100.00,14,0
Contract_0x23f8a9d2e968f11de7dd506a0e15b3b67944276d.evm_runtime,ok,107048,2080,98.56,false,,444,620,178,0.0032,7,110,1.40,1.40,165,46,1,1,0,true,0,444,444,100.00,35,0
Contract_0x24301E2Bf0333e840745AC284ba502D800b3705e.evm_runtime,ok,94164,1490,99.33,false,,70,99,31,0.0205,2,27,1.41,1.41,30,3,1,1,0,false,0,70,70,100.00,17,0
Contract_0x248a0316d862f6C7945067F8bD12C035BB4A12D5.evm_runtime,ok,103372,1690,98.82,false,,215,302,89,0.0066,4,70,1.40,1.40,85,15,1,1,0,true,0,215,215,100.00,27,0
Contract_0x24d6193066d21d36938dc336322c64034af202d9.evm_runtime,ok,102660,1690,98.82,false,,183,254,73,0.0076,4,54,1.39,1.39,69,15,1,1,0,true,0,183,183,100.00,25,0
Contract_0x24f0bb6c9b2c3db66603fa0ec07ab0cf55cdd387.evm_runtime,ok,103224,1750,98.29,false,,188,270,84,0.0077,4,60,1.44,1.44,78,20,1,1,0,true,0,188,188,100.00,29,0
Contract_0x251f752b85a9f7e1b3c42d802715b5d7a8da3165.evm_runtime,ok,113764,2320,97.41,false,,440,608,170,0.0031,26,61,1.38,1.38,105,44,1,1,0,true,0,440,440,100.00,31,0
Contract_0x26f57f35a4ae934df990e7ccd9172c4c3e14f286.evm_runtime,ok,114244,2210,99.10,false,,534,771,239,0.0027,12,139,1.44,1.44,215,76,1,1,0,true,0,534,534,100.00,36,0
Contract_0x27750e6D41Aef99501eBC256538c6A13a254Ea15.evm_runtime,ok,103568,1760,98.86,false,,257,360,105,0.0055,2,84,1.40,1.40,104,20,1,1,0,true,0,257,257,100.00,28,0
Contract_0x277aee1ecba0034d24b9dfac5c866ff696fec087.evm_runtime,ok,102516,1710,99.42,false,,160,225,67,0.0088,6,26,1.41,1.41,62,31,1,1,0,true,0,160,160,100.00,22,0
Contract_0x2867e2d426c091c07d5d32fdbd58bd8b0259b092.evm_runtime,ok,130932,3960,99.49,false,,1103,1653,552,0.0014,99,198,1.50,1.50,249,49,1,1,0,true,0,1103,1103,100.00,40,0
Contract_0x2868f8e9425a7f5cfe989026b6cabb19a01d51d6.evm_runtime,ok,98428,1460,99.32,false,,79,108,31,0.0175,2,20,1.37,1.37,30,10,1,1,0,true,0,79,79,100.00,17,0
Contract_0x289a7d1d22abf90595b4f8d109e7de71f03d42d4.evm_runtime,ok,98956,1450,98.62,false,,94,133,41,0.0152,2,31,1.41,1.41,40,8,1,1,0,true,0,94,94,100.00,18,0
Contract_0x28ad54a7208608d17b8d4a4a4034f254a28df85e.evm_runtime,ok,124904,2920,99.66,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x293d6708ec8A40D98fB72bca6d6F755800aFc620.evm_runtime,ok,119568,2840,99.65,false,,921,1343,424,0.0016,24,92,1.46,1.46,306,158,57,1,0,true,0,834,921,90.55,61,0
Contract_0x2946aeb1018eb5edc1cbbd8955c809f095507a29.evm_runtime,ok,102464,1600,98.12,false,,129,178,51,0.0108,4,34,1.38,1.38,47,13,1,1,0,true,0,129,129,100.00,17,0
Contract_0x296420a79fe17b72eb4749ca26d4e53602f4edef.evm_runtime,ok,115972,2870,99.30,false,,460,646,188,0.0031,31,94,1.40,1.40,135,34,1,1,0,true,0,460,460,100.00,34,0
Contract_0x29af3dc52839b86b70e739fcf380c2e6561cfebf.evm_runtime,ok,102792,1660,98.80,false,,160,225,67,0.0088,4,55,1.41,1.41,62,7,1,1,0,true,0,160,160,100.00,17,0
Contract_0x29d9ede1d2fac6fe3b19d6005a81540d094665a5.evm_runtime,ok,98092,1430,98.60,false,,77,106,31,0.0181,5,23,1.38,1.38,26,4,1,1,0,false,0,77,77,100.00,13,0
Contract_0x29f7324836a88d04ce760e240e6cd7f0780aa255.evm_runtime,ok,99016,1480,98.65,false,,108,147,41,0.0127,2,38,1.36,1.36,40,4,1,1,0,true,0,108,108,100.00,18,0
Contract_0x2a3ba5E280F70A6C4C6FE4fA7b4d09D496f3296a.evm_runtime,ok,245596,29480,99.69,false,,1002,1506,506,0.0015,49,100,1.50,1.50,294,134,1,1,0,true,0,1002,1002,100.00,27,0
Contract_0x2ac28f3ca70d10f978d253ed75e2bd725be64c21.evm_runtime,ok,103884,1800,98.33,false,,335,453,120,0.0040,12,72,1.35,1.35,96,25,1,1,0,true,0,335,335,100.00,25,0
Contract_0x2af6ef584c8937fbec4a8f50ae5ed1fe6c47bdc6.evm_runtime,ok,101640,1560,98.72,false,,109,150,43,0.0127,2,28,1.38,1.38,42,12,1,1,0,true,0,109,109,100.00,20,0
Contract_0x2b10e1970ba95c27c6fe3d496dd5d624a1e68d56.evm_runtime,ok,104908,2150,98.60,false,,465,669,206,0.0031,3,177,1.44,1.44,204,26,1,1,0,true,0,465,465,100.00,52,0
Contract_0x2c0687c70b9d4c3defc1bb9fb66b7caf3363e893.evm_runtime,ok,109256,1650,99.39,false,,185,257,74,0.0076,4,55,1.39,1.39,70,15,1,1,0,true,0,185,185,100.00,25,0
Contract_0x2c194e75ae3af869982d695a6eb332199bf1bdb2.evm_runtime,ok,98736,1550,98.71,false,,87,122,37,0.0163,2,25,1.40,1.40,36,12,1,1,0,false,0,87,87,100.00,21,0
Contract_0x2d2b7929731c926f8ce373a78863080e9ad53356.evm_runtime,ok,102260,1590,98.74,false,,145,204,61,0.0098,2,37,1.41,1.41,60,15,1,1,0,true,0,145,145,100.00,22,0
Contract_0x2d4e745b8120909b08406c3f1e4ad4dde2939746.evm_runtime,ok,108352,2090,97.61,false,,627,932,307,0.0024,13,206,1.49,1.49,251,45,1,1,0,true,0,627,627,100.00,37,0
Contract_0x2da396dbe92dcdfa7d593300d492aede147534c5.evm_runtime,ok,103092,1630,98.77,false,,130,191,63,0.0114,11,23,1.47,1.47,48,20,1,1,0,true,0,130,130,100.00,14,0
Contract_0x2da6482c770c55b23f66a6190e8bb76862419aaf.evm_runtime,ok,101852,1570,98.09,false,,132,186,56,0.0108,3,32,1.41,1.41,53,16,1,1,0,true,0,132,132,100.00,20,0
Contract_0x2e43d4ba9c164c594eae38e9bcc3da6db26ad85f.evm_runtime,ok,252988,10840,99.82,false,,223,312,91,0.0063,4,55,1.40,1.40,87,33,1,1,0,true,0,223,223,100.00,27,0
Contract_0x2e4d380052c2db43cbed951e511db84aaa1b3c6e.evm_runtime,ok,104908,2050,99.02,false,,203,284,83,0.0069,4,40,1.40,1.40,77,34,1,1,0,true,0,203,203,100.00,25,0
Contract_0x2e61c63e045a978b51c6517c79c2592fcfbc82cd.evm_runtime,ok,130472,3770,99.20,false,,603,893,292,0.0025,22,158,1.48,1.48,247,65,1,1,0,true,0,603,603,100.00,28,0
Contract_0x2e6ec929349d0eb57fd8f699f8b8445aa6e8e43f.evm_runtime,ok,106400,1950,98.97,false,,396,590,196,0.0038,10,133,1.49,1.49,171,31,1,1,0,true,0,396,396,100.00,34,0
Contract_0x2e765da7107f84d9b071bba7d3894670137f7263.evm_runtime,ok,102352,1590,98.74,false,,116,159,45,0.0119,4,26,1.37,1.37,41,14,1,1,0,true,0,116,116,100.00,13,0
Contract_0x2e8c4ec3fe9e3fc78fae42af9c93a4dc88c38cb7.evm_runtime,ok,259708,15130,99.80,false,,160,228,70,0.0090,5,32,1.43,1.43,66,35,1,1,0,true,0,160,160,100.00,41,0
Contract_0x2e94867c5ab030ff3dec8069ad1aac2de4d9e363.evm_runtime,ok,120904,2720,98.90,false,,307,444,139,0.0047,7,87,1.45,1.45,128,38,1,1,0,true,0,307,307,100.00,56,0
Contract_0x2eb80de3ccf944083dfc50ccf3ca250368098569.evm_runtime,ok,103856,1740,98.85,false,,245,344,101,0.0058,3,87,1.40,1.40,97,11,1,1,0,true,0,245,245,100.00,32,0
Contract_0x2f0b23f53734252bda2277357e97e1517d6b042a.evm_runtime,ok,100924,1530,98.69,false,,97,133,38,0.0143,2,36,1.37,1.37,37,2,1,1,0,false,0,97,97,100.00,19,0
Contract_0x2fa51d35d6731eb4e0e26229f0180e2d249ea0a5.evm_runtime,ok,219020,13480,99.78,false,,678,1038,362,0.0023,72,136,1.53,1.53,252,104,1,1,0,true,0,678,678,100.00,26,0
Contract_0x2faec022b75f4cad97c92540f7ce587e4019e2b5.evm_runtime,ok,102764,1630,98.16,false,,164,230,68,0.0086,3,52,1.40,1.40,66,16,1,1,0,true,0,164,164,100.00,40,0
Contract_0x3014ca10b91cb3d0ad85fef7a3cb95bcac9c0f79.evm_runtime,ok,97996,1520,98.03,false,,94,135,43,0.0154,5,26,1.44,1.44,39,12,1,1,0,true,0,94,94,100.00,17,0
Contract_0x3030ab87085f652ae61001c1b24a51b52614fb55.evm_runtime,ok,103424,1650,99.39,false,,181,266,87,0.0082,10,31,1.47,1.47,67,28,1,1,0,true,0,181,181,100.00,16,0
Contract_0x3071a55A0F7916d796B54A2d095Db85Df693d956.evm_runtime,ok,102532,1540,98.70,false,,111,157,48,0.0129,2,27,1.41,1.41,47,14,1,1,0,true,0,111,111,100.00,15,0
Contract_0x3082f7838cd70ef3d2344499ff428eb42a5f5092.evm_runtime,ok,114660,3010,99.67,false,,666,950,286,0.0021,12,137,1.43,1.43,213,69,1,1,0,true,0,666,666,100.00,39,0
Contract_0x31179edfd7ef37b16c7643407321466cd0b33b53.evm_runtime,ok,101100,1540,98.70,false,,113,160,49,0.0126,4,22,1.42,1.42,45,18,1,1,0,true,0,113,113,100.00,15,0
Contract_0x31a458d9c6979218a2fa9630e57207fb4ccd98d9.evm_runtime,ok,107048,2010,99.00,false,,408,634,228,0.0038,42,115,1.55,1.55,158,51,1,1,0,true,0,408,408,100.00,18,0
Contract_0x322b138e694f587cab2d70b99f14ddf0bab22747.evm_runtime,ok,110444,1670,98.80,false,,234,315,83,0.0058,2,65,1.35,1.35,82,18,3,1,0,true,0,232,234,99.15,38,0
Contract_0x3231cb76718cdef2155fc47b5286d82e6eda273f.evm_runtime,ok,110992,1730,98.84,false,,277,398,123,0.0052,2,97,1.44,1.44,122,13,1,1,0,true,0,277,277,100.00,32,0
Contract_0x331a4589516eae384ea5f557853af6af73b9534e.evm_runtime,ok,105488,1920,99.48,false,,337,489,154,0.0043,12,73,1.45,1.45,126,32,1,1,0,true,0,337,337,100.00,44,0
Contract_0x333695a81c64a4c8777cb049f7f82b20ff82ccfa.evm_runtime,ok,113188,2090,99.04,false,,473,673,202,0.0030,5,107,1.42,1.42,189,71,1,1,0,true,0,473,473,100.00,27,0
Contract_0x338D06bC12172c60771D27bC583C93E7b6ba7837.evm_runtime,ok,102200,1680,98.81,false,,161,228,69,0.0089,6,40,1.42,1.42,62,13,1,1,0,true,0,161,161,100.00,25,0
Contract_0x33d19f9e3e3f083ec5c2425401cc53d96e79ac3a.evm_runtime,ok,105840,1990,98.99,false,,223,315,94,0.0064,7,71,1.41,1.41,83,12,1,1,0,true,0,223,223,100.00,26,0
Contract_0x3438ef004ae14500d90073d00000982d70d8b300.evm_runtime,ok,101776,1640,99.39,false,,140,195,57,0.0100,3,37,1.39,1.39,55,18,1,1,0,true,0,140,140,100.00,30,0
Contract_0x3480e12b6c2438e02319e34b4c23770679169190.evm_runtime,ok,105900,1930,98.96,false,,429,622,195,0.0034,4,128,1.45,1.45,190,36,1,1,0,true,0,429,429,100.00,43,0
Contract_0x34CfAC646f301356fAa8B21e94227e3583Fe3F5F.evm_runtime,ok,113888,2460,98.78,false,,659,940,283,0.0022,5,192,1.43,1.43,273,76,2,1,0,true,0,658,659,99.85,34,0
Contract_0x3508455f49102863ad2042e4b77f1ecb13e2e520.evm_runtime,ok,102920,1740,98.85,false,,253,362,111,0.0057,4,65,1.43,1.43,104,28,1,1,0,true,0,253,253,100.00,20,0
Contract_0x351db37eb42e335a5007d3e6ac1afabb66d944c5.evm_runtime,ok,102340,1600,99.38,false,,142,202,62,0.0101,6,33,1.42,1.42,54,17,1,1,0,true,0,142,142,100.00,20,0
Contract_0x3536903f897b6fa9910481b7bfc4e02e39183c4b.evm_runtime,ok,102684,1770,98.31,false,,165,232,69,0.0086,2,62,1.41,1.41,68,5,1,1,0,false,0,165,165,100.00,20,0
Contract_0x3589ccED7c84060C428dfBd4BDb9903a3E418e73.evm_runtime,ok,102236,1640,98.78,false,,185,257,74,0.0076,4,55,1.39,1.39,70,15,1,1,0,true,0,185,185,100.00,25,0
Contract_0x358b7cfc4bb1dd8a2d472700493832e9c54ccc30.evm_runtime,ok,103736,1770,98.31,false,,277,393,118,0.0051,14,72,1.42,1.42,93,21,1,1,0,true,0,277,277,100.00,25,0
Contract_0x35a618b7844c90e19975e5697c9281421be01f6e.evm_runtime,ok,112884,2280,98.68,false,,455,625,172,0.0030,11,88,1.37,1.37,122,33,1,1,0,true,0,455,455,100.00,30,0
Contract_0x35addce0274ba9104293c4cf234e43b5ae2d4ef3.evm_runtime,ok,103732,1720,98.84,false,,216,295,81,0.0064,5,72,1.37,1.37,77,7,1,1,0,true,0,216,216,100.00,30,0
Contract_0x35c8c5d9bec0dcd50ce4bd929fa3bed9ed1f7c89.evm_runtime,ok,104092,1990,98.99,false,,332,479,149,0.0044,7,104,1.44,1.44,143,16,1,1,0,true,0,332,332,100.00,68,0
Contract_0x35db23f13fcb523d49a06e53092ccdf22f1fd70e.evm_runtime,ok,106520,1670,98.80,false,,175,241,68,0.0079,6,40,1.38,1.38,59,16,1,1,0,true,0,175,175,100.00,15,0
Contract_0x3668e5b02640dba32edb7fd6360f80f2b287640e.evm_runtime,ok,102316,1640,98.17,false,,182,257,77,0.0078,6,56,1.41,1.41,70,14,1,1,0,true,0,182,182,100.00,25,0
Contract_0x36d293D15168cCdF93D1294D4a51a6d6c070f1Ff.evm_runtime,ok,98648,1540,98.70,false,,65,86,23,0.0207,3,10,1.32,1.32,21,11,1,1,0,true,0,65,65,100.00,28,0
Contract_0x37012fbb2bd317e60a9b1b78eb032e1cbc681990.evm_runtime,ok,141860,4010,99.00,false,,669,980,313,0.0022,11,198,1.46,1.46,296,63,1,1,0,true,0,669,669,100.00,45,0
Contract_0x371128cd849cee2e4b10f1883319e66ebf2c70b9.evm_runtime,timeout,0,0,0.00,true,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x372e082bc6b0575ee1411624ff18ae0df2c24a13.evm_runtime,ok,107596,1590,98.74,false,,145,206,63,0.0099,5,34,1.42,1.42,59,20,1,1,0,true,0,145,145,100.00,19,0
Contract_0x37a41D9f7C94e5d13fba30c59f28cc0E803EdcE4.evm_runtime,ok,105356,1920,98.96,false,,373,535,164,0.0039,5,97,1.43,1.43,155,27,1,1,0,true,0,373,373,100.00,27,0
Contract_0x387424d6647135d4da317bc89302a828f0ac0cad.evm_runtime,ok,102772,1560,98.72,false,,115,146,33,0.0111,2,19,1.27,1.27,32,15,1,1,0,true,0,115,115,100.00,56,0
Contract_0x38cf1e7839b71171d236acee0bdf292232f7bc97.evm_runtime,ok,101900,1630,98.16,false,,158,217,61,0.0087,5,50,1.37,1.37,56,7,1,1,0,true,0,158,158,100.00,28,0
Contract_0x3903704e832248929c06a10aaac0a12bc1234c74.evm_runtime,ok,81624,1260,100.00,false,,14,18,6,0.0989,2,4,1.29,1.29,5,3,1,1,0,false,0,14,14,100.00,8,0
Contract_0x395E5461693e0bB5EC78302605030050f69e628d.evm_runtime,ok,112764,2250,99.11,false,,776,1093,319,0.0018,6,188,1.41,1.41,292,94,1,1,0,true,0,776,776,100.00,48,0
Contract_0x39799db6b6a81b995ffcaac61e9c337c672deb0b.evm_runtime,ok,102828,1580,98.73,false,,126,179,55,0.0114,5,33,1.42,1.42,50,14,1,1,0,true,0,126,126,100.00,17,0
Contract_0x39ab32006afe65a0b4d6a9a89877c2c33ad19eb5.evm_runtime,ok,105436,1910,98.95,false,,398,560,164,0.0035,7,111,1.41,1.41,152,43,1,1,0,true,0,398,398,100.00,38,0
Contract_0x3AB9c31148789570f51180a3eF7107E16c4B234c.evm_runtime,ok,105648,1850,98.38,false,,345,484,141,0.0041,2,80,1.40,1.40,140,59,1,1,0,true,0,345,345,100.00,31,0
Contract_0x3D981c7E4aF097Bf34A0044F487E747DB15460Bc.evm_runtime,ok,101452,1530,98.69,false,,99,141,44,0.0145,3,30,1.42,1.42,42,12,1,1,0,true,0,99,99,100.00,29,0
Contract_0x3DB94aF2808ba0C8A6C21Ee0c63E50047A6FFf87.evm_runtime,ok,123616,3070,99.35,false,,792,1142,352,0.0018,15,204,1.44,1.44,304,97,1,1,0,true,0,792,792,100.00,34,0
Contract_0x3F1850a7df82a50eC34ca2265Ba843d728fcf41F.evm_runtime,ok,104164,1840,98.91,false,,359,522,165,0.0041,5,94,1.45,1.45,154,36,1,1,0,true,0,359,359,100.00,20,0
Contract_0x3FE210919CD8dEE241AeFC0FeDc65628FFe9495A.evm_runtime,ok,104664,1760,98.30,false,,255,355,102,0.0055,3,88,1.39,1.39,100,14,1,1,0,true,0,255,255,100.00,35,0
Contract_0x3a2d9db352580eb50018fc86eae32e19070a9982.evm_runtime,ok,109756,2140,99.07,false,,1261,1755,496,0.0011,3,267,1.39,1.39,494,139,104,1,0,true,0,535,1261,42.43,34,0
Contract_0x3a30df8820d0ffd0e2f37a256c833746c87a6816.evm_runtime,ok,117276,2280,99.56,false,,583,821,240,0.0024,9,130,1.41,1.41,209,68,1,1,0,true,0,583,583,100.00,27,0
Contract_0x3a415765dB8bDA5F97583eA212FDc2ab5e939F0C.evm_runtime,ok,104668,1790,98.88,false,,335,467,134,0.0042,6,99,1.39,1.39,124,27,1,1,0,true,0,335,335,100.00,31,0
Contract_0x3a93c17fc82cc33420d1809dda9fb715cc89dd37.evm_runtime,ok,113952,2640,99.24,false,,716,1060,346,0.0021,15,93,1.48,1.48,302,105,2,1,0,true,0,715,716,99.86,49,0
Contract_0x3a9fff453d50d4ac52a6890647b823379ba36b9e.evm_runtime,ok,237596,19900,99.70,false,,392,570,180,0.0037,12,76,1.45,1.45,155,60,2,1,0,true,0,391,392,99.74,25,0
Contract_0x3af2aE62F0D3353C9F15B7fe678ccDAF2b2157C9.evm_runtime,ok,101212,1510,98.68,false,,99,139,42,0.0143,5,35,1.40,1.40,38,5,1,1,0,true,0,99,99,100.00,13,0
Contract_0x3b35566bcababf9db7fbdf27148b87249b941690.evm_runtime,ok,105168,1880,98.94,false,,410,573,165,0.0034,6,121,1.40,1.40,143,22,1,1,0,true,0,410,410,100.00,34,0
Contract_0x3b43cc407cc59987538924dc5e43d18f33f5e3f6.evm_runtime,ok,102340,1650,98.79,false,,161,228,69,0.0089,6,40,1.42,1.42,62,13,1,1,0,true,0,161,161,100.00,25,0
Contract_0x3bcdcce9b65c3af4764609c76bd3ac035d130a0c.evm_runtime,ok,98556,1540,98.05,false,,79,108,31,0.0175,4,25,1.37,1.37,28,4,1,1,0,false,0,79,79,100.00,12,0
Contract_0x3bdb8b7d03ab4299250e9b7ef0c717c8a1fd3913.evm_runtime,ok,98384,1440,95.83,false,,87,110,25,0.0147,2,21,1.26,1.26,24,2,1,1,0,false,0,87,87,100.00,11,0
Contract_0x3befe34ac47e7d6204470b28eeb515a69d4865d7.evm_runtime,ok,101732,1630,99.39,false,,186,269,85,0.0078,9,60,1.45,1.45,77,7,1,1,0,false,0,186,186,100.00,29,0
Contract_0x3c1935ebe06ca18964a5b49b8cd55a4a71081de2.evm_runtime,ok,108640,2210,99.10,false,,378,530,154,0.0037,3,101,1.40,1.40,149,45,1,1,0,true,0,378,378,100.00,48,0
Contract_0x3c5916c40c13ba2a80b66eeddc0b8cedd5e647c7.evm_runtime,ok,102016,1670,98.80,false,,161,231,72,0.0090,4,41,1.43,1.43,67,17,1,1,0,true,0,161,161,100.00,24,0
Contract_0x3c6f272827a54b810ea0874b995e7adb40b6a2b7.evm_runtime,ok,103496,1730,98.84,false,,271,392,123,0.0054,7,76,1.45,1.45,112,22,1,1,0,true,0,271,271,100.00,33,0
Contract_0x3cefefcbd7a6cd0dfd1f244922a2932a00a233e6.evm_runtime,ok,98116,1500,98.00,false,,59,72,15,0.0210,2,19,1.22,1.22,14,10,14,1,0,true,0,37,59,62.71,22,0
Contract_0x3d10d0907acd2fbbdc1abba4cd714b3a40196011.evm_runtime,ok,108732,1680,98.81,false,,185,257,74,0.0076,4,55,1.39,1.39,70,15,1,1,0,true,0,185,185,100.00,25,0
Contract_0x3d3972c31d6b434000758a106b979b0722b3b5b0.evm_runtime,ok,98120,1450,99.31,false,,44,59,17,0.0312,2,16,1.34,1.34,16,3,2,1,0,false,0,43,44,97.73,11,0
Contract_0x3d67d0f59db5e610ad9b152639f1123ae7492d6d.evm_runtime,ok,103320,1770,98.87,false,,245,352,109,0.0059,4,77,1.44,1.44,103,11,1,1,0,false,0,245,245,100.00,16,0
Contract_0x3d6d83649939baa953ddc589d2d5db775df91520.evm_runtime,ok,113952,2380,98.74,false,,507,755,250,0.0029,23,52,1.49,1.49,147,72,1,1,0,true,0,507,507,100.00,20,0
Contract_0x3d9ac8e7a9c9be11dfac1677dda901e28d44527f.evm_runtime,ok,101420,1540,98.70,false,,111,157,48,0.0129,2,27,1.41,1.41,47,14,1,1,0,true,0,111,111,100.00,15,0
Contract_0x3d9fD08F8F5CAD19889d264e13bf0Bb15b58C858.evm_runtime,ok,108816,2320,97.84,false,,814,1166,354,0.0018,11,192,1.43,1.43,307,101,1,1,0,true,0,814,814,100.00,28,0
Contract_0x3debD54a01a1FC12282Afd1FC39738ee3B9240Be.evm_runtime,ok,104996,1890,98.94,false,,341,494,155,0.0043,12,74,1.45,1.45,127,31,1,1,0,true,0,341,341,100.00,44,0
Contract_0x3df7e90d5dcf1291bbebcd5b682e8fe945121a34.evm_runtime,ok,85312,1280,98.44,false,,32,42,12,0.0423,2,10,1.31,1.31,11,3,1,1,0,false,0,32,32,100.00,9,0
Contract_0x3e492f5388f99e31ae9505c4bdbd1e698e2f1905.evm_runtime,ok,93568,1350,99.26,false,,34,46,14,0.0410,2,8,1.35,1.35,13,6,1,1,0,true,0,34,34,100.00,11,0
Contract_0x3eEd5e1660e17b87D527d3C7C94510987F572Bb7.evm_runtime,ok,117652,2220,99.10,false,,814,1166,354,0.0018,11,192,1.43,1.43,307,101,1,1,0,true,0,814,814,100.00,28,0
Contract_0x3ef0225882b6154bfe27c6c7bcadca02f5f83b35.evm_runtime,ok,133084,3470,99.71,false,,923,1366,445,0.0016,13,181,1.48,1.48,358,157,1,1,0,true,0,923,923,100.00,32,0
Contract_0x3f2D9eDd9702909Cf1F8C4237B7c4c5931F9C944.evm_runtime,ok,201564,10420,99.71,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x3f45adf1f22e89d2084414e52d0872136e3f74ab.evm_runtime,ok,118972,2900,98.97,false,,642,976,336,0.0024,19,178,1.52,1.52,272,75,1,1,0,true,0,642,642,100.00,32,0
Contract_0x4072cadf953ad0a1bbacbbb50ac513411ae620db.evm_runtime,ok,104388,1790,98.88,false,,265,376,113,0.0054,12,86,1.42,1.42,102,13,1,1,0,true,0,265,265,100.00,20,0
Contract_0x407cf8ec38ce84145ada916a41e6623c769551b6.evm_runtime,ok,104880,1740,98.28,false,,371,515,146,0.0038,5,110,1.39,1.39,139,29,1,1,0,true,0,371,371,100.00,37,0
Contract_0x408666e471f64df0d4d69c8a98e915aba75a333c.evm_runtime,ok,107308,2090,99.04,false,,538,772,236,0.0027,18,130,1.43,1.43,194,51,1,1,0,true,0,538,538,100.00,21,0
Contract_0x40a930851bd2e590bd5a5c981b436de25742e980.evm_runtime,ok,100276,1600,98.12,false,,89,125,38,0.0160,2,33,1.40,1.40,37,6,1,1,0,true,0,89,89,100.00,18,0
Contract_0x40c43097a3e0db9ffa83c648b74bda9e2db58851.evm_runtime,ok,100900,1540,98.05,false,,88,120,34,0.0157,2,21,1.36,1.36,33,11,1,1,0,true,0,88,88,100.00,14,0
Contract_0x40f941E48A552bF496B154Af6bf55725f18D77c3.evm_runtime,ok,98564,1450,98.62,false,,60,81,23,0.0229,4,18,1.35,1.35,20,3,1,1,0,false,0,60,60,100.00,13,0
