sample_id,status,max_ram_kb,exec_time_ms,avg_cpu_percent,failed_to_parse,exit_status,nodes,edges,mccabe,density,max_out_degree,max_in_degree,avg_out_degree,avg_in_degree,branching_nodes,merge_nodes,entry_points,exit_points,islands,cycles,detected_entry,reachable_nodes,total_nodes,coverage_percent,max_depth,orphan_nodes
Contract_0x000000000041d7d38b9061e1aa93f014f2f28393.evm,fail,75696,1050,99.05,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x00000000008a10a98969a000d1c0aba90f858d6a.evm,fail,82732,2890,99.65,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x0000000000ab32e9e7bd6bd3c37a7e99fb8c2d43.evm,fail,89740,5390,99.81,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x0000000000bda2152794ac8c76b2dc86cba57cad.evm,ok,37692,800,91.25,false,,9,4,-3,0.0556,2,1,0.44,0.44,2,0,5,7,4,false,block_0,5,9,55.56,2,4
Contract_0x00000000011df015e8ad00d7b2486a88c2eb8210.evm,fail,76604,1060,99.06,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x000000000d38df53b45c5733c7b34000de0bdf52.evm,fail,77136,1380,99.28,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x0000000041087b924ee4de5567c85adcc4e00098.evm,fail,76024,650,100.00,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x00000000938f41360a846490409500d08919856c.evm,fail,80252,3180,99.37,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x00000000daa80e2b0694604fc3644b0016dd56fc.evm,fail,75900,780,98.72,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x001de766dc641735a4ef74947e3bc6ac51219aba.evm,ok,186108,12690,98.82,false,,343,371,30,0.0032,3,12,1.08,1.08,134,24,25,108,24,true,block_0,319,343,93.00,37,24
Contract_0x0122db5fba163b123ebc047d735437c6a6677e6f.evm,fail,76584,1550,100.00,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x01c01fbf26ea9d08f895e27621a16445e8134550.evm,ok,132212,6970,98.28,false,,148,157,11,0.0072,5,7,1.06,1.06,52,12,11,47,10,true,block_0,138,148,93.24,18,10
Contract_0x01eee9f6dad971da52f3d0400431692b29573da3.evm,ok,105000,6630,98.19,false,,145,162,19,0.0078,2,5,1.12,1.12,57,17,7,40,6,true,block_0,139,145,95.86,19,6
Contract_0x01fec9f6a261b9e1a7b936e95ccaeea51a023750.evm,fail,83192,3090,99.68,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x02114334e7ff9601085d5b5805f8694147317c3f.evm,ok,114004,7060,98.30,false,,163,130,-31,0.0049,4,4,0.80,0.80,48,8,44,83,43,true,block_0,120,163,73.62,21,43
Contract_0x02C57952e2E406A9a9af2dFF2C280c59DF9A8b8B.evm,ok,40336,850,90.59,false,,399,0,-397,0.0000,0,0,0.00,0.00,0,0,399,399,398,false,block_0,1,399,0.25,0,399
Contract_0x02b1669bc9ee893edaff3cadfd326a294d643f99.evm,fail,80372,2950,99.66,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x033b4d852356914eba166383d2c9d532b28df9bb.evm,fail,78272,1400,99.29,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x033cfadab259da77e02d037c4341ee66e1b6b2f0.evm,fail,75708,740,98.65,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x035afa4df29cdae9b0829aea574d3f2e07c09129.evm,ok,38820,880,90.91,false,,192,0,-190,0.0000,0,0,0.00,0.00,0,0,192,192,191,false,block_0,1,192,0.52,0,192
Contract_0x037e79e1342cb1281e88a0740833897817e5c02d.evm,ok,99916,6870,98.54,false,,161,186,27,0.0072,3,7,1.16,1.16,67,16,4,44,3,true,block_0,158,161,98.14,24,3
Contract_0x043c52c8ff76c088646c8d2630eddf1a8e33ba4c.evm,fail,76128,890,98.88,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x0463d394d383f8e56561120ff00834fef8a5afac.evm,fail,81328,3180,99.69,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x046ed2df4e9165fb3d7c7a3f5a161e53291b7fbb.evm,ok,101136,6250,98.24,false,,117,130,15,0.0096,3,4,1.11,1.11,43,12,4,32,3,true,block_0,114,117,97.44,17,3
Contract_0x04fa0d235c4abf4bcf4787af4cf447de572ef828.evm,ok,40228,830,90.36,false,,241,0,-239,0.0000,0,0,0.00,0.00,0,0,241,241,240,false,block_0,1,241,0.41,0,241
Contract_0x054bfcd07b64575c23c0045615b37b297e2e2929.evm,ok,111072,7020,98.29,false,,138,152,16,0.0080,2,3,1.10,1.10,50,14,2,36,1,true,block_0,137,138,99.28,17,1
Contract_0x0563fc575d5219c48e2dfc20368fa4179cdf320d.evm,fail,82680,1570,99.36,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x056a6724266920649540c169d8446ecffca25473.evm,ok,200704,13100,98.55,false,,234,244,12,0.0045,4,6,1.04,1.04,76,12,9,70,8,true,block_0,226,234,96.58,31,8
Contract_0x0577c56880592d11635d3450063ef773bffc60f6.evm,fail,77092,1640,99.39,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x0581a0abe32aae9b5f0f68defab77c6759100085.evm,fail,76356,1240,99.19,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x06a18723818cdf9ab08ed8ceb0b931777a41c8f9.evm,ok,158268,9850,98.27,false,,269,272,5,0.0038,3,5,1.01,1.01,98,15,18,97,17,true,block_0,252,269,93.68,30,17
Contract_0x06a8cf8f54f04094a266a49f4886c578dc42b548.evm,ok,505808,37560,99.47,false,,477,446,-29,0.0020,7,14,0.94,0.94,143,45,125,184,124,true,block_0,353,477,74.00,36,124
Contract_0x06be577e3a6cc2cfaa6140b7d2e8a5ec61887439.evm,ok,85092,4670,97.86,false,,85,95,12,0.0133,2,3,1.12,1.12,32,10,2,22,1,true,block_0,84,85,98.82,15,1
Contract_0x06f3c1f0d8a444e22f6e7013f318b39cb6f82529.evm,ok,113420,7010,98.57,false,,129,143,16,0.0087,2,3,1.11,1.11,50,14,2,36,1,true,block_0,128,129,99.22,17,1
Contract_0x06f50C56E8a5EC54B7890af2234a968e5244dA63.evm,fail,77060,950,98.95,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x06fe76b2f432fdfecaef1a7d4f6c3d41b5861672.evm,ok,40872,1190,89.08,false,,416,0,-414,0.0000,0,0,0.00,0.00,0,0,416,416,415,false,block_0,1,416,0.24,0,416
Contract_0x074544d3ab4026f7b4f107a3f5f320fca9c5709f.evm,fail,82560,3310,99.70,false,1,,,,,,,,,,,,,,,,,,,,,,
