sample_id,status,max_ram_kb,exec_time_ms,avg_cpu_percent,failed_to_parse,exit_status,nodes,edges,mccabe,density,max_out_degree,max_in_degree,avg_out_degree,avg_in_degree,branching_nodes,merge_nodes,entry_points,exit_points,islands,cycles,detected_entry,reachable_nodes,total_nodes,coverage_percent,max_depth,orphan_nodes
Contract_0x1277009197F59600285D4e319700000000d94e73.evm,ok,18920,10,0.00,false,,139,158,21,0.0082,3,3,1.14,1.14,55,17,1,37,0,true,0,139,139,100.00,30,0
Contract_0x13110480c3c83ad103159ca239d82feb7a9b1a45.evm,ok,18912,20,50.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x131bea5c6679b9df528de29ba9b8f91ced3919af.evm,ok,18852,30,66.67,false,,241,323,84,0.0056,20,12,1.34,1.34,65,38,1,24,0,true,0,241,241,100.00,21,0
Contract_0x132a04f3f6196b499a7ed512c15e002d5dcefa9a.evm,ok,18976,20,50.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x135c573503f70dc290b1d60fe2e7f7eb114febd6.evm,ok,18964,20,50.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x13821c0129fb9e2cc16de2660783ff4e4861e92d.evm,ok,18916,10,0.00,false,,76,108,34,0.0189,2,31,1.42,1.42,36,4,1,4,0,true,0,76,76,100.00,35,0
Contract_0x144cc6eb227ab439effcfa4eb19704ec41065af6.evm,ok,18960,10,0.00,false,,236,290,56,0.0052,11,6,1.23,1.23,73,37,1,44,0,true,0,236,236,100.00,30,0
Contract_0x1457ef45c753e2675a409537250b66b3d0cadbad.evm,ok,18840,10,100.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x14e21d305238768bcf07ea985def1b808f4620c9.evm,ok,18980,30,33.33,false,,712,820,110,0.0016,11,11,1.15,1.15,300,59,1,239,0,true,0,712,712,100.00,36,0
Contract_0x14eba0b896047d61e0c745fddd1e3e07e82c5067.evm,ok,18980,50,80.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x1637d405f61a6c6aa54d0a28fab85b7ea9e81932.evm,ok,18972,30,66.67,false,,838,926,90,0.0013,13,17,1.11,1.11,325,37,1,274,0,true,0,838,838,100.00,54,0
Contract_0x16924ae9c2ac6cdbc9d6bb16fafcd38bed560936.evm,ok,18960,10,100.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x16cdd7dfaecd43409f72069bc46af309449f7403.evm,ok,18976,10,100.00,false,,,,,,,,,,,,,,,,,,,,,,,
